-1.2604966139954858, 0.011314578005115091
-1.0726862302483073, 0.009309462915601027
-0.8632054176072239, 0.0080920716112532
-0.6537246049661403, 0.007089514066496164
-0.42979683972911986, 0.00651662404092072
-0.32866817155756234, 0.006086956521739132
-0.20586907449209946, 0.00580051150895141
-0.0902934537246054, 0.005728900255754479
0.025282167042889103, 0.005728900255754479
0.12641083521444685, 0.005872122762148338
0.45146726862302433, 0.00665984654731458
0.5670428893905193, 0.007089514066496164
0.6753950338600445, 0.007734015345268543
0.8848758465011279, 0.008450127877237854
1.0943566591422118, 0.010097186700767268
1.2749435665914217, 0.012317135549872123
0.3575620767494354, 0.006373401534526854
0.24920993227990929, 0.006015345268542204
